Version;Date_of_report;Date_measurement;RWZI_AWZI_code;RWZI_AWZI_name;RNA_flow_per_100000
2;2022-03-02;2021-04-04;17005;Stolwijk;12209633007052
2;2022-03-02;2021-04-05;23002;Terneuzen;11768360138735
2;2022-03-02;2021-04-05;2026;Terschelling;6883788234139
2;2022-03-02;2021-04-05;2038;Franeker;45349356673880
2;2022-03-02;2021-04-04;11013;Horstermeer;13672052777402
2;2022-03-02;2021-04-02;11012;Huizen;10853201918138
2;2022-03-02;2021-04-05;2024;Sloten;18111504364126
2;2022-03-02;2021-04-05;11006;Uithoorn;33200938124952
2;2022-03-02;2021-04-05;2016;Wolvega;8243788991038
2;2022-03-02;2021-04-04;8011;Harderwijk;16249804465283
2;2022-03-02;2021-04-04;8025;Terwolde;15355650934452
2;2022-03-02;2021-04-04;8009;Elburg;27860974127130
2;2022-03-02;2021-04-04;8016;Heerde;534941608349
2;2022-03-02;2021-04-04;8022;Apeldoorn;27529984984756
2;2022-03-02;2021-04-04;8017;Epe;14432408977600
2;2022-03-02;2021-04-03;4027;Tollebeek;14531741472976
2;2022-03-02;2021-04-04;8023;Brummen;23206966907485
2;2022-03-02;2021-03-29;8011;Harderwijk;20665493123655
2;2022-03-02;2021-04-05;17041;Hellevoetsluis;29201259442039
2;2022-03-02;2021-04-02;4021;Raalte;9751683297565
2;2022-03-02;2021-04-02;4026;Zwolle;11671119379564
2;2022-03-02;2021-04-05;12006;Alkmaar;28244592157198
2;2022-03-02;2021-04-02;5020;Almelo-Sumpel;4306757052578
2;2022-03-02;2021-04-02;5019;Almelo-Vissedijk;32968819999583
2;2022-03-02;2021-04-04;6005;Almere;16794195823971
2;2022-03-02;2021-04-05;2020;Ameland;10081896256701
2;2022-03-02;2021-04-03;11005;Amstelveen;26939849311333
2;2022-03-02;2021-04-05;11005;Amstelveen;24692441362040
2;2022-03-02;2021-04-03;11014;Amsterdam West;32613965380402
2;2022-03-02;2021-04-02;28002;Asten;20934613687851
2;2022-03-02;2021-04-05;28002;Asten;17403857378342
2;2022-03-02;2021-04-05;12014;Beemster;26841791173759
2;2022-03-02;2021-04-05;1046;Bellingwolde;22036897594281
2;2022-03-02;2021-04-05;12022;Beverwijk;32994033415324
2;2022-03-02;2021-04-04;11008;Blaricum;14229312903283
2;2022-03-02;2021-04-05;2023;Bolsward;38900002862944
2;2022-03-02;2021-04-05;30007;Bosscherveld;20395672351175
2;2022-03-02;2021-04-05;10031;Breukelen;15268912492610
2;2022-03-02;2021-04-05;2013;Burgum;20460434821306
2;2022-03-02;2021-04-05;2021;Damwoude;14290692949351
2;2022-03-02;2021-04-05;10003;De Bilt;12565999295123
2;2022-03-02;2021-04-03;17053;De Groote Zaag;20411375032097
2;2022-03-02;2021-04-05;10012;De Meern;25980684336123
2;2022-03-02;2021-04-05;12023;Den Helder;33452705059287
2;2022-03-02;2021-04-05;28005;Dinther;21587058782783
2;2022-03-02;2021-04-05;2028;Dokkum;7166731978173
2;2022-03-02;2021-04-05;2012;Drachten;18202110995025
2;2022-03-02;2021-04-05;10008;Driebergen;34304997259327
2;2022-03-02;2021-04-04;6003;Dronten;14181080160731
2;2022-03-02;2021-04-02;3033;Echten;13568673261888
2;2022-03-02;2021-04-03;3030;Eelde;14486760889837
2;2022-03-02;2021-04-02;5002;Enschede;10802263546139
2;2022-03-02;2021-04-02;3022;Emmen;13985823557074
2;2022-03-02;2021-04-05;13042;Bodegraven;26462199548835
2;2022-03-02;2021-04-03;1033;Garmerwolde;14619092039710
2;2022-03-02;2021-04-05;12013;Geestmerambacht;19229064826486
2;2022-03-02;2021-04-05;30025;Gennep;14058260557632
2;2022-03-02;2021-04-05;2015;Gorredijk;6184768720681
2;2022-03-02;2021-04-03;16011;Groenedijk;52734583364398
2;2022-03-02;2021-04-05;2036;Grouw;23110848230430
2;2022-03-02;2021-04-02;5017;Hengelo;14397815883355
2;2022-03-02;2021-04-02;11004;Hilversum;18000093045379
2;2022-03-02;2021-04-05;10036;Houten;17326192428770
2;2022-03-02;2021-04-03;13041;Katwijk;16063801738096
2;2022-03-02;2021-04-05;2019;Kootstertille;9231089839733
2;2022-03-02;2021-04-04;6004;Lelystad;19524270779921
2;2022-03-02;2021-04-05;2027;Lemmer;19559381198486
2;2022-03-02;2021-04-02;3014;Meppel;26672458854097
2;2022-03-02;2021-04-02;5023;Nijverdal;45994446016680
2;2022-03-02;2021-04-04;4027;Tollebeek;11326974292357
2;2022-03-02;2021-04-02;5012;Oldenzaal;13345595100105
2;2022-03-02;2021-04-05;30013;Rimburg;15490461673567
2;2022-03-02;2021-04-05;30024;Roermond;37726418175115
2;2022-03-02;2021-04-05;2017;Sint Annaparochie;26069216825352
2;2022-03-02;2021-04-05;1008;Stadskanaal;8828117275992
2;2022-03-02;2021-04-05;30021;Stein;32210702356397
2;2022-03-02;2021-04-05;30022;Susteren;37971519204514
2;2022-03-02;2021-04-05;1010;Ter Apel;16325604504300
2;2022-03-02;2021-04-05;10009;Utrecht;22603408282378
2;2022-03-02;2021-04-03;9015;Valburg;1831028863617
2;2022-03-02;2021-04-05;30017;Venlo;23403703177914
2;2022-03-02;2021-04-04;17029;Vianen;27979386551044
2;2022-03-02;2021-04-05;20009;Waarde;47859117107428
2;2022-03-02;2021-04-05;21001;Walcheren;18111810710282
2;2022-03-02;2021-04-05;2037;Warns;8045632699564
2;2022-03-02;2021-04-05;18006;Westerschouwen;32032023084399
2;2022-03-02;2021-04-05;30019;Wijlre;15904096310679
2;2022-03-02;2021-04-05;9012;Geldermalsen;16024532286481
2;2022-03-02;2021-04-03;9038;Gendt;10759709088227
2;2022-03-02;2021-04-05;30016;Heugem;28932521002988
2;2022-03-02;2021-04-04;11004;Hilversum;26166453574532
2;2022-03-02;2021-04-02;11013;Horstermeer;18806852065751
2;2022-03-02;2021-04-04;11012;Huizen;10057942166370
2;2022-03-02;2021-04-05;30014;Kerkrade;14084887573649
2;2022-03-02;2021-04-05;30003;Limmel;18459438340577
2;2022-03-02;2021-04-05;10037;Loenen;9214512216027
2;2022-03-02;2021-04-03;9042;Millingen Aan De Rijn;3954842183190
2;2022-03-02;2021-04-05;10024;Montfoort;11869001731368
2;2022-03-02;2021-04-05;25017;Nieuwveer;27276782500140
2;2022-03-02;2021-04-05;17066;Numansdorp;52955580191870
2;2022-03-02;2021-04-05;12019;Stolpen;23909182126183
2;2022-03-02;2021-04-03;11006;Uithoorn;17281668359787
2;2022-03-02;2021-04-04;6006;Zeewolde;15724821625584
2;2022-03-02;2021-04-03;10001;Zeist;14932739381852
2;2022-03-02;2021-04-05;7019;Zutphen;16845908833731
2;2022-03-02;2021-04-05;7002;Aalten;28127517610677
2;2022-03-02;2021-03-25;2036;Grouw;11558432187558
2;2022-03-02;2021-03-25;2022;Joure;25742333108574
2;2022-03-02;2021-03-25;2027;Lemmer;29576384534897
2;2022-03-02;2021-03-27;1008;Stadskanaal;27222072061778
2;2022-03-02;2021-03-29;13047;Nieuwe Wetering;32319614990458
2;2022-03-02;2021-03-31;7023;Haarlo;15351294009261
2;2022-03-02;2021-03-31;30023;Panheel;1773127432126
2;2022-03-02;2021-03-31;30020;Venray;31579653243416
2;2022-03-02;2021-03-30;9041;Zaltbommel;52987447724519
2;2022-03-02;2021-04-01;10037;Loenen;15128312138934
2;2022-03-02;2021-03-31;9015;Valburg;10663291316500
2;2022-03-02;2021-04-05;7006;Wehl;5700704266034
2;2022-03-02;2021-03-29;5001;Haaksbergen;20772655068285
2;2022-03-02;2021-03-29;5003;Glanerbrug;4533956554798
2;2022-03-02;2021-03-29;5020;Almelo-Sumpel;6608526820635
2;2022-03-02;2021-03-30;3033;Echten;14225145150811
2;2022-03-02;2021-03-29;5016;Goor;7593219289027
2;2022-03-02;2021-03-29;5002;Enschede;15220845659597
2;2022-03-02;2021-03-30;3001;Beilen;12315860978287
2;2022-03-02;2021-03-29;8025;Terwolde;16067060917919
2;2022-03-02;2021-03-31;21001;Walcheren;11130517393346
2;2022-03-02;2021-03-31;1032;Marum;33666619975939
2;2022-03-02;2021-03-31;4016;Ommen;11980738453908
2;2022-03-02;2021-03-31;5014;Vroomshoop;24309405182447
2;2022-03-02;2021-03-31;5025;Den Ham;22292825395507
2;2022-03-02;2021-03-31;4021;Raalte;12140010241092
2;2022-03-02;2021-03-31;4024;Hardenberg;7462117884541
2;2022-03-02;2021-03-31;5018;Ootmarsum;13111447612524
2;2022-03-02;2021-03-31;5005;Tubbergen;12044236347061
2;2022-03-02;2021-03-31;5004;Vriezenveen;7083752071120
2;2022-03-02;2021-04-05;28003;Aarle-Rixtel;20282936894538
2;2022-03-02;2021-04-05;9013;Asperen;10029877537397
2;2022-03-02;2021-04-05;9031;Beesd;11135016817310
2;2022-03-02;2021-04-05;9019;Culemborg;30704311355263
2;2022-03-02;2021-04-02;28005;Dinther;7188709734992
2;2022-03-02;2021-04-05;27003;Eindhoven;27084270727393
2;2022-03-02;2021-04-05;12012;Everstekoog;13933221995926
2;2022-03-02;2021-04-05;9040;Haaften;12788514084287
2;2022-03-02;2021-04-05;27005;Hapert;13763607632006
2;2022-03-02;2021-04-05;30015;Hoensbroek;15984080208882
2;2022-03-02;2021-04-05;30018;Meijel;20431624918535
2;2022-03-02;2021-04-05;30011;Simpelveld;10757800068401
2;2022-03-02;2021-04-04;17043;Strijen;4901597192973
2;2022-03-02;2021-04-02;28006;Vinkel;9104342878529
2;2022-03-02;2021-04-05;28006;Vinkel;15904805108877
2;2022-03-02;2021-04-05;12021;Wervershoof;19972204051211
2;2022-03-02;2021-04-05;20011;Willem Annapolder;13342375502543
2;2022-03-02;2021-04-05;7016;Winterswijk;10305820897031
2;2022-03-02;2021-04-05;14002;Woerden;90277820526822
2;2022-03-02;2021-04-05;9041;Zaltbommel;37404932060495
2;2022-03-02;2021-04-05;2030;Workum;32299803530463
2;2022-03-02;2021-04-05;10001;Zeist;10152770992182
2;2022-03-02;2021-04-03;9032;Zetten;6006300343466
2;2022-03-02;2021-04-02;13005;Zwanenburg;25367571886952
2;2022-03-02;2021-04-05;13005;Zwanenburg;20012044102200
2;2022-03-02;2021-04-05;17078;Zwijndrecht;27945368054429
2;2022-03-02;2021-04-05;4026;Zwolle;5593634368851
2;2022-03-02;2021-04-07;7002;Aalten;10457983594942
2;2022-03-02;2021-04-06;9027;Druten;20448744511358
2;2022-03-02;2021-04-06;11014;Amsterdam West;29207031846825
2;2022-03-02;2021-04-06;11008;Blaricum;24239945647745
2;2022-03-02;2021-04-06;3034;Coevorden;50978576484619
2;2022-03-02;2021-04-05;5017;Hengelo;11300661753121
2;2022-03-02;2021-04-06;11004;Hilversum;18438752945903
2;2022-03-02;2021-04-06;11013;Horstermeer;29796219255663
2;2022-03-02;2021-04-06;11012;Huizen;13841098738450
2;2022-03-02;2021-04-06;24001;Hulst;29694010692475
2;2022-03-02;2021-04-06;24002;Kloosterzande;14056718792830
2;2022-03-02;2021-04-05;5012;Oldenzaal;6928408852746
2;2022-03-02;2021-04-06;4016;Ommen;22977144428850
2;2022-03-02;2021-04-06;12026;Oosthuizen;31839453325828
2;2022-03-02;2021-04-05;5022;Rijssen;22144394206422
2;2022-03-02;2021-04-06;3028;Sleen;19979369692717
2;2022-03-02;2021-04-06;19003;Tholen;42837890518054
2;2022-03-02;2021-04-06;12024;Ursem;16221505552693
2;2022-03-02;2021-04-06;5014;Vroomshoop;18970907497579
2;2022-03-02;2021-04-06;11010;Weesp;28481239002727
2;2022-03-02;2021-04-06;18006;Westerschouwen;21341746913997
2;2022-03-02;2021-04-06;31005;Westpoort;7128871879563
2;2022-03-02;2021-04-06;12010;Zaandam-Oost;22047619273579
2;2022-03-02;2021-04-06;17004;Ammerstol;9765572119236
2;2022-03-02;2021-04-06;9016;Arnhem;5113853952550
2;2022-03-02;2021-04-06;17002;Bergambacht;35649726999264
2;2022-03-02;2021-04-06;9017;Bergharen;5533926688713
2;2022-03-02;2021-04-06;17068;Berkenwoude;10070624267929
2;2022-03-02;2021-04-06;27004;Boxtel;10908971568042
2;2022-03-02;2021-04-06;15007;De Groote Lucht;20377045228244
2;2022-03-02;2021-04-06;25023;Dongemond;16320893428388
2;2022-03-02;2021-04-06;9039;Dreumel;4259870185358
2;2022-03-02;2021-04-06;17067;Haastrecht;5074238238061
2;2022-03-02;2021-04-06;5003;Glanerbrug;14196047398082
2;2022-03-02;2021-04-05;5016;Goor;31954022096198
2;2022-03-02;2021-04-06;5001;Haaksbergen;90358837878564
2;2022-03-02;2021-04-07;7023;Haarlo;14265364360579
2;2022-03-02;2021-04-07;8016;Heerde;27366184598624
2;2022-03-02;2021-04-07;12001;Heiloo;72224386123751
2;2022-03-02;2021-04-07;4022;Holten;9983778086904
2;2022-03-02;2021-04-07;7015;Lichtenvoorde;4505121044936
2;2022-03-02;2021-04-06;5015;Losser;20178383301269
2;2022-03-02;2021-04-07;7020;Nieuwgraaf;27013702293168
2;2022-03-02;2021-04-07;4027;Tollebeek;27223158500416
2;2022-03-02;2021-04-07;7021;Olburgen;45076087817174
2;2022-03-02;2021-04-06;5018;Ootmarsum;14563215012431
2;2022-03-02;2021-04-07;10034;Ronde Venen;35431286103451
2;2022-03-02;2021-04-07;1008;Stadskanaal;46994148334166
2;2022-03-02;2021-04-07;23002;Terneuzen;32967618306425
2;2022-03-02;2021-04-07;3023;Tweede Exloermond;26374562641452
2;2022-03-02;2021-04-07;7017;Varsseveld;13600390380949
2;2022-03-02;2021-04-07;10021;Veenendaal;89506884852194
2;2022-03-02;2021-04-06;5020;Almelo-Sumpel;11094407881042
2;2022-03-02;2021-04-05;5019;Almelo-Vissedijk;23822657224853
2;2022-03-02;2021-04-06;3010;Assen;33708801736867
2;2022-03-02;2021-04-06;4028;Dedemsvaart;22681296651867
2;2022-03-02;2021-04-06;5025;Den Ham;23940766221631
2;2022-03-02;2021-04-06;3030;Eelde;28127415915674
2;2022-03-02;2021-04-06;3022;Emmen;17480610082860
2;2022-03-02;2021-04-06;1034;Feerwerd;2837346038667
2;2022-03-02;2021-04-06;1031;Gaarkeuken;15076758099433
2;2022-03-02;2021-04-06;1033;Garmerwolde;20264027969615
2;2022-03-02;2021-04-06;3031;Gieten;23232402792075
2;2022-03-02;2021-04-06;4024;Hardenberg;1760133406143
2;2022-03-02;2021-04-06;1032;Marum;25470865767453
2;2022-03-02;2021-04-06;1028;Onderdendam;13956473996533
2;2022-03-02;2021-04-06;1039;Scheemda;5088422428909
2;2022-03-02;2021-04-06;19001;Sint Maartensdijk;41451931719301
2;2022-03-02;2021-04-06;23002;Terneuzen;18871363111436
2;2022-03-02;2021-04-06;1011;Uithuizermeeden;38072487395356
2;2022-03-02;2021-04-06;1030;Winsum;11642612054494
2;2022-03-02;2021-04-06;1025;Zuidhorn;9269748275755
2;2022-03-02;2021-04-07;10027;Amersfoort;26971576403682
2;2022-03-02;2021-04-07;8022;Apeldoorn;52814375309684
2;2022-03-02;2021-04-07;8019;Bennekom;20090940573921
2;2022-03-02;2021-04-07;8023;Brummen;32416055328322
2;2022-03-02;2021-04-07;6003;Dronten;20182780138094
2;2022-03-02;2021-04-07;8021;Ede;15320466377904
2;2022-03-02;2021-04-05;25014;Waspik;403233841402
2;2022-03-02;2021-04-05;4023;Kampen;9478594769744
2;2022-03-02;2021-04-05;4019;Deventer;25118208586493
2;2022-03-02;2021-04-02;4019;Deventer;28369962783329
2;2022-03-02;2021-04-02;4023;Kampen;18577719300367
2;2022-03-02;2021-03-29;5015;Losser;432624548886242
2;2022-03-02;2021-04-01;10035;Rhenen;9713722399961
2;2022-03-02;2021-04-01;4027;Tollebeek;5725031732886
2;2022-03-02;2021-04-06;21001;Walcheren;44147824535470
2;2022-03-02;2021-04-06;17054;Piershil;280262617292360
2;2022-03-02;2021-04-06;17040;Oostvoorne;83628580820859
2;2022-03-02;2021-04-06;9020;Overasselt;78353940383764
2;2022-03-02;2021-04-07;17016;Alblasserdam;77664641613513
2;2022-03-02;2021-04-06;25003;Waalwijk;77508404759983
2;2022-03-02;2021-04-07;17052;Sliedrecht;76332843805649
2;2022-03-02;2021-04-07;25026;Baarle-Nassau;76216529160802
2;2022-03-02;2021-04-06;25012;Putte;72528696079345
2;2022-03-02;2021-04-07;17048;Goedereede;70879394248924
2;2022-03-02;2021-04-07;8005;Nijkerk;70054363423588
2;2022-03-02;2021-04-07;27005;Hapert;68545576181499
2;2022-03-02;2021-04-07;17065;Groot-Ammers;66377237478707
2;2022-03-02;2021-04-06;29002;Oijen;65030417046859
2;2022-03-02;2021-04-07;7022;Etten;61803995068383
2;2022-03-02;2021-04-08;17062;Heenvliet;60586306692004
2;2022-03-02;2021-04-07;25021;Bath;59253632735712
2;2022-03-02;2021-04-07;10010;Soest;58766705115563
2;2022-03-02;2021-04-07;13041;Katwijk;58648454697587
2;2022-03-02;2021-04-08;5016;Goor;58200925382899
2;2022-03-02;2021-04-07;28002;Asten;56935859315565
2;2022-03-02;2021-04-06;25016;Nieuw-Vossemeer;53153110787823
2;2022-03-02;2021-04-07;16010;Kralingseveer;50211610562722
2;2022-03-02;2021-04-06;25025;Halsteren;49008167377371
2;2022-03-02;2021-04-07;13033;Leiden Zuid-West;46849576671356
2;2022-03-02;2021-04-07;17070;Hoogvliet;46459589229050
2;2022-03-02;2021-04-06;13030;Leimuiden;44252336110908
2;2022-03-02;2021-04-08;30022;Susteren;42484000228326
2;2022-03-02;2021-04-06;25001;Rijen;40992282434782
2;2022-03-02;2021-04-07;8011;Harderwijk;40700923998088
2;2022-03-02;2021-04-07;26005;Sleeuwijk;39128551068232
2;2022-03-02;2021-04-07;25025;Halsteren;38818589737490
2;2022-03-02;2021-04-07;13012;Haarlem Schalkwijk;37190764348397
2;2022-03-02;2021-04-06;9010;Groesbeek;37069526827715
2;2022-03-02;2021-04-06;13003;Velsen;37044936815924
2;2022-03-02;2021-04-06;10035;Rhenen;35564943015869
2;2022-03-02;2021-04-07;27009;Haaren;34422816632408
2;2022-03-02;2021-04-07;13039;Gouda;33404056327240
2;2022-03-02;2021-04-06;17057;Rozenburg;32422109335709
2;2022-03-02;2021-04-07;8009;Elburg;32176635301163
2;2022-03-02;2021-04-01;13010;Haarlem Waarderpolder;31318355623837
2;2022-03-02;2021-04-06;25020;Kaatsheuvel;30760851504364
2;2022-03-02;2021-04-01;17002;Bergambacht;28682316982949
2;2022-03-02;2021-04-07;8017;Epe;28040082471736
2;2022-03-02;2021-04-07;9025;Tiel;30438424090929
2;2022-03-02;2021-04-04;13010;Haarlem Waarderpolder;26961221976868
2;2022-03-02;2021-04-07;6004;Lelystad;26460791787393
2;2022-03-02;2021-04-07;8024;Renkum;24036332782293
2;2022-03-02;2021-04-07;13035;Alphen Noord;23848396084008
2;2022-03-02;2021-04-07;6005;Almere;23449034564050
2;2022-03-02;2021-04-07;13046;Leiden Noord;22887879926767
2;2022-03-02;2021-04-08;15008;Harnaschpolder;22760459313292
2;2022-03-02;2021-04-08;27004;Boxtel;22735970013123
2;2022-03-02;2021-04-05;9025;Tiel;24704132331962
2;2022-03-02;2021-04-08;9019;Culemborg;20614292078787
2;2022-03-02;2021-04-08;1033;Garmerwolde;20298776653384
2;2022-03-02;2021-04-06;10029;Wijk Bij Duurstede;20074469013538
2;2022-03-02;2021-04-07;17041;Hellevoetsluis;19850805602043
2;2022-03-02;2021-04-04;17076;Schelluinen;19393307382519
2;2022-03-02;2021-04-08;30015;Hoensbroek;19159806853793
2;2022-03-02;2021-04-07;10008;Driebergen;18488401955732
2;2022-03-02;2021-04-08;25023;Dongemond;17289947474375
2;2022-03-02;2021-04-08;5001;Haaksbergen;16586135014769
2;2022-03-02;2021-04-07;17075;Ooltgensplaat;16481691580124
2;2022-03-02;2021-04-07;17055;Middelharnis;15544714452463
2;2022-03-02;2021-04-07;8025;Terwolde;14825708813167
2;2022-03-02;2021-04-08;11008;Blaricum;14647808372656
2;2022-03-02;2021-04-08;12014;Beemster;13925378051018
2;2022-03-02;2021-04-08;10012;De Meern;13919716991435
2;2022-03-02;2021-04-08;2028;Dokkum;13710244557185
2;2022-03-02;2021-04-08;30014;Kerkrade;12436164210325
2;2022-03-02;2021-04-08;25021;Bath;12256011317501
2;2022-03-02;2021-04-08;2036;Grouw;12169129406978
2;2022-03-02;2021-04-01;17076;Schelluinen;11592304121579
2;2022-03-02;2021-04-08;27003;Eindhoven;11287487879490
2;2022-03-02;2021-04-08;4024;Hardenberg;10915002144453
2;2022-03-02;2021-04-08;5025;Den Ham;10692589324379
2;2022-03-02;2021-03-31;5015;Losser;10254983070567
2;2022-03-02;2021-04-08;27011;Biest-Houtakker;9262683758307
2;2022-03-02;2021-04-08;9038;Gendt;6788665621036
2;2022-03-02;2021-04-07;7014;Ruurlo;9001927410079
2;2022-03-02;2021-04-08;2025;Akkrum;8982805685577
2;2022-03-02;2021-04-08;3010;Assen;8922740268604
2;2022-03-02;2021-04-08;9037;Gorinchem;8878488724548
2;2022-03-02;2021-04-08;2032;Harlingen;8860166400280
2;2022-03-02;2021-04-08;8021;Ede;8556895217468
2;2022-03-02;2021-04-08;3031;Gieten;8414259476313
2;2022-03-02;2021-03-30;17076;Schelluinen;8265996380955
2;2022-03-02;2021-04-08;5003;Glanerbrug;8258957376786
2;2022-03-02;2021-04-08;3030;Eelde;8153389117154
2;2022-03-02;2021-04-08;9039;Dreumel;7964585097330
2;2022-03-02;2021-04-08;2012;Drachten;7584985037749
2;2022-03-02;2021-04-08;33001;Foxhol;7462877164502
2;2022-03-02;2021-04-08;9027;Druten;7136190448368
2;2022-03-02;2021-04-07;7006;Wehl;7139868950783
2;2022-03-02;2021-04-06;9030;Maasbommel;7140976175772
2;2022-03-02;2021-04-08;25019;Chaam;11984479005709
2;2022-03-02;2021-04-08;2013;Burgum;6808665537755
2;2022-03-02;2021-04-08;20010;Camperlandpolder;6521137144930
2;2022-03-02;2021-04-08;2020;Ameland;6495157675422
2;2022-03-02;2021-04-08;2023;Bolsward;6460199623332
2;2022-03-02;2021-04-08;1031;Gaarkeuken;6348088278886
2;2022-03-02;2021-04-08;2029;Birdaard;6214845109105
2;2022-03-02;2021-04-08;30011;Simpelveld;6094651320249
2;2022-03-02;2021-03-31;5001;Haaksbergen;3592708863423
2;2022-03-02;2021-04-08;3022;Emmen;3576820262682
2;2022-03-02;2021-04-08;2038;Franeker;5258420371395
2;2022-03-02;2021-04-08;22013;Breskens;3397730121063
2;2022-03-02;2021-04-08;1046;Bellingwolde;3371655485880
2;2022-03-02;2021-04-08;8019;Bennekom;2937501869027
2;2022-03-02;2021-04-08;9017;Bergharen;2474615346789
2;2022-03-02;2021-04-08;2015;Gorredijk;2472715641898
2;2022-03-02;2021-04-08;1034;Feerwerd;2373081112065
2;2022-03-02;2021-04-08;17004;Ammerstol;1697541553132
2;2022-03-02;2021-04-08;2021;Damwoude;499268928320
2;2022-03-02;2021-04-06;4006;Olst;25657252873971
2;2022-03-02;2021-04-06;4025;Dalfsen;23668626707869
2;2022-03-02;2021-04-06;4030;Hessenpoort;3372790042565
2;2022-03-02;2021-04-07;13010;Haarlem Waarderpolder;23810205332763
2;2022-03-02;2021-04-07;4023;Kampen;17115153633628
2;2022-03-02;2021-04-07;4021;Raalte;3510260496848
2;2022-03-02;2021-04-07;4026;Zwolle;8578569583940
2;2022-03-02;2021-04-08;10027;Amersfoort;25242444423575
2;2022-03-02;2021-04-08;4025;Dalfsen;13409936168144
2;2022-03-02;2021-04-07;25027;Lage Zwaluwe;1101758562339
2;2022-03-02;2021-04-07;17043;Strijen;26089783895676
2;2022-03-02;2021-04-07;4019;Deventer;22489633058405
2;2022-03-02;2021-04-08;5011;Denekamp;13966036280086
2;2022-03-02;2021-04-08;2031;Heerenveen;36485768995078
2;2022-03-02;2021-04-08;4018;Heino;4198500328904
2;2022-03-02;2021-04-08;4030;Hessenpoort;16981388340327
2;2022-03-02;2021-04-08;1026;Hoogezand;13451420390069
2;2022-03-02;2021-04-08;2022;Joure;25764642836327
2;2022-03-02;2021-04-08;2019;Kootstertille;9638084487233
2;2022-03-02;2021-04-08;29003;Land Van Cuijk;20793216240963
2;2022-03-02;2021-04-08;2011;Leeuwarden;10424722315248
2;2022-03-02;2021-04-08;2027;Lemmer;1759484398887
2;2022-03-02;2021-04-08;5015;Losser;5519768642377
2;2022-03-02;2021-04-08;9042;Millingen Aan De Rijn;1297974699422
2;2022-03-02;2021-04-08;9024;Nijmegen;27261977156411
2;2022-03-02;2021-04-07;5023;Nijverdal;54836565027429
2;2022-03-02;2021-04-07;5012;Oldenzaal;6658242615404
2;2022-03-02;2021-04-08;4006;Olst;22257266013494
2;2022-03-02;2021-04-08;4016;Ommen;35270629278696
2;2022-03-02;2021-04-08;22012;Oostburg;12866168581684
