Version;Date_of_report;Date_of_statistics;Security_region_code;Security_region_name;Tested_with_result;Tested_positive
2;2022-03-15 09:00:00;2021-02-01;VR06;Noord- en Oost-Gelderland;1388;130
2;2022-03-15 09:00:00;2021-02-02;VR06;Noord- en Oost-Gelderland;1287;112
2;2022-03-15 09:00:00;2021-02-03;VR06;Noord- en Oost-Gelderland;1415;144
2;2022-03-15 09:00:00;2021-02-04;VR06;Noord- en Oost-Gelderland;1360;140
2;2022-03-15 09:00:00;2021-02-05;VR06;Noord- en Oost-Gelderland;1217;109
2;2022-03-15 09:00:00;2021-02-06;VR06;Noord- en Oost-Gelderland;1022;130
2;2022-03-15 09:00:00;2021-02-07;VR06;Noord- en Oost-Gelderland;3;0
2;2022-03-15 09:00:00;2021-02-08;VR06;Noord- en Oost-Gelderland;993;105
2;2022-03-15 09:00:00;2021-02-09;VR06;Noord- en Oost-Gelderland;992;92
2;2022-03-15 09:00:00;2021-02-10;VR06;Noord- en Oost-Gelderland;1179;105
2;2022-03-15 09:00:00;2021-02-11;VR06;Noord- en Oost-Gelderland;1016;103
2;2022-03-15 09:00:00;2021-02-12;VR06;Noord- en Oost-Gelderland;939;82
2;2022-03-15 09:00:00;2021-02-13;VR06;Noord- en Oost-Gelderland;732;81
2;2022-03-15 09:00:00;2021-02-14;VR06;Noord- en Oost-Gelderland;741;85
2;2022-03-15 09:00:00;2021-02-15;VR06;Noord- en Oost-Gelderland;811;79
2;2022-03-15 09:00:00;2021-02-16;VR06;Noord- en Oost-Gelderland;1725;151
2;2022-03-15 09:00:00;2021-02-17;VR06;Noord- en Oost-Gelderland;1528;121
2;2022-03-15 09:00:00;2021-02-18;VR06;Noord- en Oost-Gelderland;1504;145
2;2022-03-15 09:00:00;2021-02-19;VR06;Noord- en Oost-Gelderland;1326;111
2;2022-03-15 09:00:00;2021-02-20;VR06;Noord- en Oost-Gelderland;1373;82
2;2022-03-15 09:00:00;2021-02-21;VR06;Noord- en Oost-Gelderland;1116;88
2;2022-03-15 09:00:00;2021-02-22;VR06;Noord- en Oost-Gelderland;1710;148
2;2022-03-15 09:00:00;2021-02-23;VR06;Noord- en Oost-Gelderland;1725;119
2;2022-03-15 09:00:00;2021-02-24;VR06;Noord- en Oost-Gelderland;1871;145
2;2022-03-15 09:00:00;2021-02-25;VR06;Noord- en Oost-Gelderland;1655;144
2;2022-03-15 09:00:00;2021-02-26;VR06;Noord- en Oost-Gelderland;1607;146
2;2022-03-15 09:00:00;2021-02-27;VR06;Noord- en Oost-Gelderland;1561;125
2;2022-03-15 09:00:00;2021-02-28;VR06;Noord- en Oost-Gelderland;1488;109
2;2022-03-15 09:00:00;2021-03-01;VR06;Noord- en Oost-Gelderland;2180;142
2;2022-03-15 09:00:00;2021-03-02;VR06;Noord- en Oost-Gelderland;2005;156
2;2022-03-15 09:00:00;2021-03-03;VR06;Noord- en Oost-Gelderland;2119;186
2;2022-03-15 09:00:00;2021-03-04;VR06;Noord- en Oost-Gelderland;1971;151
2;2022-03-15 09:00:00;2021-03-05;VR06;Noord- en Oost-Gelderland;1887;149
2;2022-03-15 09:00:00;2021-03-06;VR06;Noord- en Oost-Gelderland;1910;161
2;2022-03-15 09:00:00;2021-03-07;VR06;Noord- en Oost-Gelderland;2119;150
2;2022-03-15 09:00:00;2021-03-08;VR06;Noord- en Oost-Gelderland;3202;187
2;2022-03-15 09:00:00;2021-03-09;VR06;Noord- en Oost-Gelderland;3329;222
2;2022-03-15 09:00:00;2021-03-10;VR06;Noord- en Oost-Gelderland;3335;247
2;2022-03-15 09:00:00;2021-03-11;VR06;Noord- en Oost-Gelderland;2967;241
2;2022-03-15 09:00:00;2021-03-12;VR06;Noord- en Oost-Gelderland;2522;230
2;2022-03-15 09:00:00;2021-03-13;VR06;Noord- en Oost-Gelderland;2922;180
2;2022-03-15 09:00:00;2021-03-14;VR06;Noord- en Oost-Gelderland;2865;234
2;2022-03-15 09:00:00;2021-03-15;VR06;Noord- en Oost-Gelderland;3897;249
2;2022-03-15 09:00:00;2021-03-16;VR06;Noord- en Oost-Gelderland;3627;273
2;2022-03-15 09:00:00;2021-03-17;VR06;Noord- en Oost-Gelderland;3952;316
2;2022-03-15 09:00:00;2021-03-18;VR06;Noord- en Oost-Gelderland;3514;288
2;2022-03-15 09:00:00;2021-03-19;VR06;Noord- en Oost-Gelderland;3125;255
2;2022-03-15 09:00:00;2021-03-20;VR06;Noord- en Oost-Gelderland;3047;243
2;2022-03-15 09:00:00;2021-03-21;VR06;Noord- en Oost-Gelderland;3131;264
2;2022-03-15 09:00:00;2021-03-22;VR06;Noord- en Oost-Gelderland;4367;293
2;2022-03-15 09:00:00;2021-03-23;VR06;Noord- en Oost-Gelderland;4157;302
2;2022-03-15 09:00:00;2021-03-24;VR06;Noord- en Oost-Gelderland;4000;346
2;2022-03-15 09:00:00;2021-03-25;VR06;Noord- en Oost-Gelderland;3626;322
2;2022-03-15 09:00:00;2021-03-26;VR06;Noord- en Oost-Gelderland;3103;302
2;2022-03-15 09:00:00;2021-03-27;VR06;Noord- en Oost-Gelderland;2991;255
2;2022-03-15 09:00:00;2021-03-28;VR06;Noord- en Oost-Gelderland;3132;239
2;2022-03-15 09:00:00;2021-03-29;VR06;Noord- en Oost-Gelderland;4239;324
2;2022-03-15 09:00:00;2021-03-30;VR06;Noord- en Oost-Gelderland;3579;303
2;2022-03-15 09:00:00;2021-03-31;VR06;Noord- en Oost-Gelderland;3314;336
2;2022-03-15 09:00:00;2021-04-01;VR06;Noord- en Oost-Gelderland;3132;324
2;2022-03-15 09:00:00;2021-04-02;VR06;Noord- en Oost-Gelderland;2823;280
2;2022-03-15 09:00:00;2021-04-03;VR06;Noord- en Oost-Gelderland;2575;252
2;2022-03-15 09:00:00;2021-04-04;VR06;Noord- en Oost-Gelderland;2736;259
2;2022-03-15 09:00:00;2021-04-05;VR06;Noord- en Oost-Gelderland;3222;292
2;2022-03-15 09:00:00;2021-04-06;VR06;Noord- en Oost-Gelderland;4024;280
2;2022-03-15 09:00:00;2021-04-07;VR06;Noord- en Oost-Gelderland;3582;333
2;2022-03-15 09:00:00;2021-04-08;VR06;Noord- en Oost-Gelderland;3076;281
2;2022-03-15 09:00:00;2021-04-09;VR06;Noord- en Oost-Gelderland;2904;326
2;2022-03-15 09:00:00;2021-04-10;VR06;Noord- en Oost-Gelderland;2677;336
2;2022-03-15 09:00:00;2021-04-11;VR06;Noord- en Oost-Gelderland;2854;281
2;2022-03-15 09:00:00;2021-04-12;VR06;Noord- en Oost-Gelderland;3731;340
2;2022-03-15 09:00:00;2021-04-13;VR06;Noord- en Oost-Gelderland;3651;364
2;2022-03-15 09:00:00;2021-04-14;VR06;Noord- en Oost-Gelderland;3951;385
2;2022-03-15 09:00:00;2021-04-15;VR06;Noord- en Oost-Gelderland;3351;367
2;2022-03-15 09:00:00;2021-04-16;VR06;Noord- en Oost-Gelderland;2969;401
2;2022-03-15 09:00:00;2021-04-17;VR06;Noord- en Oost-Gelderland;2820;325
2;2022-03-15 09:00:00;2021-04-18;VR06;Noord- en Oost-Gelderland;3042;295
2;2022-03-15 09:00:00;2021-04-19;VR06;Noord- en Oost-Gelderland;4111;356
2;2022-03-15 09:00:00;2021-04-20;VR06;Noord- en Oost-Gelderland;3743;394
2;2022-03-15 09:00:00;2021-04-21;VR06;Noord- en Oost-Gelderland;3944;378
2;2022-03-15 09:00:00;2021-04-22;VR06;Noord- en Oost-Gelderland;3180;334
2;2022-03-15 09:00:00;2021-04-23;VR06;Noord- en Oost-Gelderland;2574;293
2;2022-03-15 09:00:00;2021-04-24;VR06;Noord- en Oost-Gelderland;2498;274
2;2022-03-15 09:00:00;2021-04-25;VR06;Noord- en Oost-Gelderland;2624;261
2;2022-03-15 09:00:00;2021-04-26;VR06;Noord- en Oost-Gelderland;3137;312
2;2022-03-15 09:00:00;2021-04-27;VR06;Noord- en Oost-Gelderland;2149;275
2;2022-03-15 09:00:00;2021-04-28;VR06;Noord- en Oost-Gelderland;2991;291
2;2022-03-15 09:00:00;2021-04-29;VR06;Noord- en Oost-Gelderland;2783;294
2;2022-03-15 09:00:00;2021-04-30;VR06;Noord- en Oost-Gelderland;2388;349
2;2022-03-15 09:00:00;2021-05-01;VR06;Noord- en Oost-Gelderland;1944;277
2;2022-03-15 09:00:00;2021-05-02;VR06;Noord- en Oost-Gelderland;1882;208
2;2022-03-15 09:00:00;2021-05-03;VR06;Noord- en Oost-Gelderland;2449;304
2;2022-03-15 09:00:00;2021-05-04;VR06;Noord- en Oost-Gelderland;2301;252
2;2022-03-15 09:00:00;2021-05-05;VR06;Noord- en Oost-Gelderland;2216;260
2;2022-03-15 09:00:00;2021-05-06;VR06;Noord- en Oost-Gelderland;2101;286
2;2022-03-15 09:00:00;2021-05-07;VR06;Noord- en Oost-Gelderland;1950;260
2;2022-03-15 09:00:00;2021-05-08;VR06;Noord- en Oost-Gelderland;1787;247
2;2022-03-15 09:00:00;2021-05-09;VR06;Noord- en Oost-Gelderland;1532;217
2;2022-03-15 09:00:00;2021-05-10;VR06;Noord- en Oost-Gelderland;2152;281
2;2022-03-15 09:00:00;2021-05-11;VR06;Noord- en Oost-Gelderland;1926;214
2;2022-03-15 09:00:00;2021-05-12;VR06;Noord- en Oost-Gelderland;1644;219
2;2022-03-15 09:00:00;2021-05-13;VR06;Noord- en Oost-Gelderland;1343;190
2;2022-03-15 09:00:00;2021-05-14;VR06;Noord- en Oost-Gelderland;1582;173
2;2022-03-15 09:00:00;2021-05-15;VR06;Noord- en Oost-Gelderland;1485;171
2;2022-03-15 09:00:00;2021-05-16;VR06;Noord- en Oost-Gelderland;1444;121
2;2022-03-15 09:00:00;2021-05-17;VR06;Noord- en Oost-Gelderland;1915;205
2;2022-03-15 09:00:00;2021-05-18;VR06;Noord- en Oost-Gelderland;1525;175
2;2022-03-15 09:00:00;2021-05-19;VR06;Noord- en Oost-Gelderland;1432;182
2;2022-03-15 09:00:00;2021-05-20;VR06;Noord- en Oost-Gelderland;1419;121
2;2022-03-15 09:00:00;2021-05-21;VR06;Noord- en Oost-Gelderland;1352;122
2;2022-03-15 09:00:00;2021-05-22;VR06;Noord- en Oost-Gelderland;1138;88
2;2022-03-15 09:00:00;2021-05-23;VR06;Noord- en Oost-Gelderland;1441;104
2;2022-03-15 09:00:00;2021-05-24;VR06;Noord- en Oost-Gelderland;1406;111
2;2022-03-15 09:00:00;2021-05-25;VR06;Noord- en Oost-Gelderland;2031;144
2;2022-03-15 09:00:00;2021-05-26;VR06;Noord- en Oost-Gelderland;1897;135
2;2022-03-15 09:00:00;2021-05-27;VR06;Noord- en Oost-Gelderland;1542;134
2;2022-03-15 09:00:00;2021-05-28;VR06;Noord- en Oost-Gelderland;1334;116
2;2022-03-15 09:00:00;2021-05-29;VR06;Noord- en Oost-Gelderland;998;80
2;2022-03-15 09:00:00;2021-05-30;VR06;Noord- en Oost-Gelderland;1220;91
2;2022-03-15 09:00:00;2021-05-31;VR06;Noord- en Oost-Gelderland;1927;124
2;2022-03-15 09:00:00;2021-06-01;VR06;Noord- en Oost-Gelderland;1520;78
2;2022-03-15 09:00:00;2021-06-02;VR06;Noord- en Oost-Gelderland;1372;98
2;2022-03-15 09:00:00;2021-06-03;VR06;Noord- en Oost-Gelderland;1266;74
2;2022-03-15 09:00:00;2021-06-04;VR06;Noord- en Oost-Gelderland;926;65
2;2022-03-15 09:00:00;2021-06-05;VR06;Noord- en Oost-Gelderland;872;54
2;2022-03-15 09:00:00;2021-06-06;VR06;Noord- en Oost-Gelderland;1005;70
2;2022-03-15 09:00:00;2021-06-07;VR06;Noord- en Oost-Gelderland;1383;52
2;2022-03-15 09:00:00;2021-06-08;VR06;Noord- en Oost-Gelderland;1124;49
2;2022-03-15 09:00:00;2021-06-09;VR06;Noord- en Oost-Gelderland;1165;59
2;2022-03-15 09:00:00;2021-06-10;VR06;Noord- en Oost-Gelderland;969;39
2;2022-03-15 09:00:00;2021-06-11;VR06;Noord- en Oost-Gelderland;749;33
2;2022-03-15 09:00:00;2021-06-12;VR06;Noord- en Oost-Gelderland;656;24
2;2022-03-15 09:00:00;2021-06-13;VR06;Noord- en Oost-Gelderland;705;35
2;2022-03-15 09:00:00;2021-06-14;VR06;Noord- en Oost-Gelderland;1265;61
2;2022-03-15 09:00:00;2021-06-15;VR06;Noord- en Oost-Gelderland;952;31
2;2022-03-15 09:00:00;2021-06-16;VR06;Noord- en Oost-Gelderland;1080;33
2;2022-03-15 09:00:00;2021-06-17;VR06;Noord- en Oost-Gelderland;726;21
2;2022-03-15 09:00:00;2021-06-18;VR06;Noord- en Oost-Gelderland;632;28
2;2022-03-15 09:00:00;2021-06-19;VR06;Noord- en Oost-Gelderland;554;19
2;2022-03-15 09:00:00;2021-06-20;VR06;Noord- en Oost-Gelderland;675;21
2;2022-03-15 09:00:00;2021-06-21;VR06;Noord- en Oost-Gelderland;1153;24
2;2022-03-15 09:00:00;2021-06-22;VR06;Noord- en Oost-Gelderland;893;18
2;2022-03-15 09:00:00;2021-06-23;VR06;Noord- en Oost-Gelderland;941;20
2;2022-03-15 09:00:00;2021-06-24;VR06;Noord- en Oost-Gelderland;835;22
2;2022-03-15 09:00:00;2021-06-25;VR06;Noord- en Oost-Gelderland;663;21
2;2022-03-15 09:00:00;2021-06-26;VR06;Noord- en Oost-Gelderland;548;11
2;2022-03-15 09:00:00;2021-06-27;VR06;Noord- en Oost-Gelderland;644;16
2;2022-03-15 09:00:00;2021-06-28;VR06;Noord- en Oost-Gelderland;1062;21
2;2022-03-15 09:00:00;2021-06-29;VR06;Noord- en Oost-Gelderland;1047;16
2;2022-03-15 09:00:00;2021-06-30;VR06;Noord- en Oost-Gelderland;842;30
2;2022-03-15 09:00:00;2021-07-01;VR06;Noord- en Oost-Gelderland;873;38
2;2022-03-15 09:00:00;2021-07-02;VR06;Noord- en Oost-Gelderland;784;37
2;2022-03-15 09:00:00;2021-07-03;VR06;Noord- en Oost-Gelderland;591;29
2;2022-03-15 09:00:00;2021-07-04;VR06;Noord- en Oost-Gelderland;841;42
2;2022-03-15 09:00:00;2021-07-05;VR06;Noord- en Oost-Gelderland;1447;80
2;2022-03-15 09:00:00;2021-07-06;VR06;Noord- en Oost-Gelderland;1726;177
2;2022-03-15 09:00:00;2021-07-07;VR06;Noord- en Oost-Gelderland;1936;294
2;2022-03-15 09:00:00;2021-07-08;VR06;Noord- en Oost-Gelderland;2417;300
2;2022-03-15 09:00:00;2021-07-09;VR06;Noord- en Oost-Gelderland;2181;296
2;2022-03-15 09:00:00;2021-07-10;VR06;Noord- en Oost-Gelderland;1853;269
2;2022-03-15 09:00:00;2021-07-11;VR06;Noord- en Oost-Gelderland;2121;268
2;2022-03-15 09:00:00;2021-07-12;VR06;Noord- en Oost-Gelderland;2613;310
2;2022-03-15 09:00:00;2021-07-13;VR06;Noord- en Oost-Gelderland;2849;406
2;2022-03-15 09:00:00;2021-07-14;VR06;Noord- en Oost-Gelderland;2960;387
2;2022-03-15 09:00:00;2021-07-15;VR06;Noord- en Oost-Gelderland;2926;396
2;2022-03-15 09:00:00;2021-07-16;VR06;Noord- en Oost-Gelderland;2307;330
2;2022-03-15 09:00:00;2021-07-17;VR06;Noord- en Oost-Gelderland;1797;246
2;2022-03-15 09:00:00;2021-07-18;VR06;Noord- en Oost-Gelderland;1645;237
2;2022-03-15 09:00:00;2021-07-19;VR06;Noord- en Oost-Gelderland;2166;260
2;2022-03-15 09:00:00;2021-07-20;VR06;Noord- en Oost-Gelderland;2159;265
2;2022-03-15 09:00:00;2021-07-21;VR06;Noord- en Oost-Gelderland;1757;199
2;2022-03-15 09:00:00;2021-07-22;VR06;Noord- en Oost-Gelderland;1639;189
2;2022-03-15 09:00:00;2021-07-23;VR06;Noord- en Oost-Gelderland;1469;188
2;2022-03-15 09:00:00;2021-07-24;VR06;Noord- en Oost-Gelderland;1163;184
2;2022-03-15 09:00:00;2021-07-25;VR06;Noord- en Oost-Gelderland;1134;145
2;2022-03-15 09:00:00;2021-07-26;VR06;Noord- en Oost-Gelderland;1375;163
2;2022-03-15 09:00:00;2021-07-27;VR06;Noord- en Oost-Gelderland;1276;124
2;2022-03-15 09:00:00;2021-07-28;VR06;Noord- en Oost-Gelderland;1194;131
2;2022-03-15 09:00:00;2021-07-29;VR06;Noord- en Oost-Gelderland;1069;132
2;2022-03-15 09:00:00;2021-07-30;VR06;Noord- en Oost-Gelderland;922;109
2;2022-03-15 09:00:00;2021-07-31;VR06;Noord- en Oost-Gelderland;800;100
2;2022-03-15 09:00:00;2021-08-01;VR06;Noord- en Oost-Gelderland;709;64
2;2022-03-15 09:00:00;2021-08-02;VR06;Noord- en Oost-Gelderland;987;117
2;2022-03-15 09:00:00;2021-08-03;VR06;Noord- en Oost-Gelderland;909;97
2;2022-03-15 09:00:00;2021-08-04;VR06;Noord- en Oost-Gelderland;839;82
2;2022-03-15 09:00:00;2021-08-05;VR06;Noord- en Oost-Gelderland;764;88
2;2022-03-15 09:00:00;2021-08-06;VR06;Noord- en Oost-Gelderland;720;76
2;2022-03-15 09:00:00;2021-08-07;VR06;Noord- en Oost-Gelderland;513;60
2;2022-03-15 09:00:00;2021-08-08;VR06;Noord- en Oost-Gelderland;580;60
2;2022-03-15 09:00:00;2021-08-09;VR06;Noord- en Oost-Gelderland;863;95
2;2022-03-15 09:00:00;2021-08-10;VR06;Noord- en Oost-Gelderland;727;86
2;2022-03-15 09:00:00;2021-08-11;VR06;Noord- en Oost-Gelderland;707;102
2;2022-03-15 09:00:00;2021-08-12;VR06;Noord- en Oost-Gelderland;657;82
2;2022-03-15 09:00:00;2021-08-13;VR06;Noord- en Oost-Gelderland;618;104
2;2022-03-15 09:00:00;2021-08-14;VR06;Noord- en Oost-Gelderland;542;79
2;2022-03-15 09:00:00;2021-08-15;VR06;Noord- en Oost-Gelderland;506;69
2;2022-03-15 09:00:00;2021-08-16;VR06;Noord- en Oost-Gelderland;778;109
2;2022-03-15 09:00:00;2021-08-17;VR06;Noord- en Oost-Gelderland;747;100
2;2022-03-15 09:00:00;2021-08-18;VR06;Noord- en Oost-Gelderland;692;81
2;2022-03-15 09:00:00;2021-08-19;VR06;Noord- en Oost-Gelderland;603;69
2;2022-03-15 09:00:00;2021-08-20;VR06;Noord- en Oost-Gelderland;574;69
2;2022-03-15 09:00:00;2021-08-21;VR06;Noord- en Oost-Gelderland;498;72
2;2022-03-15 09:00:00;2021-08-22;VR06;Noord- en Oost-Gelderland;522;77
2;2022-03-15 09:00:00;2021-08-23;VR06;Noord- en Oost-Gelderland;827;119
2;2022-03-15 09:00:00;2021-08-24;VR06;Noord- en Oost-Gelderland;657;72
2;2022-03-15 09:00:00;2021-08-25;VR06;Noord- en Oost-Gelderland;725;66
2;2022-03-15 09:00:00;2021-08-26;VR06;Noord- en Oost-Gelderland;796;97
2;2022-03-15 09:00:00;2021-08-27;VR06;Noord- en Oost-Gelderland;695;99
2;2022-03-15 09:00:00;2021-08-28;VR06;Noord- en Oost-Gelderland;522;60
2;2022-03-15 09:00:00;2021-08-29;VR06;Noord- en Oost-Gelderland;622;67
2;2022-03-15 09:00:00;2021-08-30;VR06;Noord- en Oost-Gelderland;921;130
2;2022-03-15 09:00:00;2021-08-31;VR06;Noord- en Oost-Gelderland;897;111
2;2022-03-15 09:00:00;2021-09-01;VR06;Noord- en Oost-Gelderland;901;102
2;2022-03-15 09:00:00;2021-09-02;VR06;Noord- en Oost-Gelderland;885;108
2;2022-03-15 09:00:00;2021-09-03;VR06;Noord- en Oost-Gelderland;783;108
2;2022-03-15 09:00:00;2021-09-04;VR06;Noord- en Oost-Gelderland;961;96
2;2022-03-15 09:00:00;2021-09-05;VR06;Noord- en Oost-Gelderland;856;78
2;2022-03-15 09:00:00;2021-09-06;VR06;Noord- en Oost-Gelderland;1528;132
2;2022-03-15 09:00:00;2021-09-07;VR06;Noord- en Oost-Gelderland;1261;107
2;2022-03-15 09:00:00;2021-09-08;VR06;Noord- en Oost-Gelderland;1361;105
2;2022-03-15 09:00:00;2021-09-09;VR06;Noord- en Oost-Gelderland;1008;105
2;2022-03-15 09:00:00;2021-09-10;VR06;Noord- en Oost-Gelderland;879;52
2;2022-03-15 09:00:00;2021-09-11;VR06;Noord- en Oost-Gelderland;878;68
2;2022-03-15 09:00:00;2021-09-12;VR06;Noord- en Oost-Gelderland;791;59
2;2022-03-15 09:00:00;2021-09-13;VR06;Noord- en Oost-Gelderland;1407;95
2;2022-03-15 09:00:00;2021-09-14;VR06;Noord- en Oost-Gelderland;1247;63
2;2022-03-15 09:00:00;2021-09-15;VR06;Noord- en Oost-Gelderland;1264;57
2;2022-03-15 09:00:00;2021-09-16;VR06;Noord- en Oost-Gelderland;877;59
2;2022-03-15 09:00:00;2021-09-17;VR06;Noord- en Oost-Gelderland;799;57
2;2022-03-15 09:00:00;2021-09-18;VR06;Noord- en Oost-Gelderland;654;42
2;2022-03-15 09:00:00;2021-09-19;VR06;Noord- en Oost-Gelderland;719;40
2;2022-03-15 09:00:00;2021-09-20;VR06;Noord- en Oost-Gelderland;1362;56
2;2022-03-15 09:00:00;2021-09-21;VR06;Noord- en Oost-Gelderland;1177;55
2;2022-03-15 09:00:00;2021-09-22;VR06;Noord- en Oost-Gelderland;1089;63
2;2022-03-15 09:00:00;2021-09-23;VR06;Noord- en Oost-Gelderland;1039;56
2;2022-03-15 09:00:00;2021-09-24;VR06;Noord- en Oost-Gelderland;815;61
2;2022-03-15 09:00:00;2021-09-25;VR06;Noord- en Oost-Gelderland;607;54
2;2022-03-15 09:00:00;2021-09-26;VR06;Noord- en Oost-Gelderland;640;31
2;2022-03-15 09:00:00;2021-09-27;VR06;Noord- en Oost-Gelderland;1329;61
2;2022-03-15 09:00:00;2021-09-28;VR06;Noord- en Oost-Gelderland;1021;51
2;2022-03-15 09:00:00;2021-09-29;VR06;Noord- en Oost-Gelderland;990;55
2;2022-03-15 09:00:00;2021-09-30;VR06;Noord- en Oost-Gelderland;899;77
2;2022-03-15 09:00:00;2021-10-01;VR06;Noord- en Oost-Gelderland;862;77
2;2022-03-15 09:00:00;2021-10-02;VR06;Noord- en Oost-Gelderland;672;87
2;2022-03-15 09:00:00;2021-10-03;VR06;Noord- en Oost-Gelderland;827;89
2;2022-03-15 09:00:00;2021-10-04;VR06;Noord- en Oost-Gelderland;1354;110
2;2022-03-15 09:00:00;2021-10-05;VR06;Noord- en Oost-Gelderland;1280;138
2;2022-03-15 09:00:00;2021-10-06;VR06;Noord- en Oost-Gelderland;1321;135
2;2022-03-15 09:00:00;2021-10-07;VR06;Noord- en Oost-Gelderland;1117;102
2;2022-03-15 09:00:00;2021-10-08;VR06;Noord- en Oost-Gelderland;946;96
2;2022-03-15 09:00:00;2021-10-09;VR06;Noord- en Oost-Gelderland;832;100
2;2022-03-15 09:00:00;2021-10-10;VR06;Noord- en Oost-Gelderland;910;91
2;2022-03-15 09:00:00;2021-10-11;VR06;Noord- en Oost-Gelderland;1811;173
2;2022-03-15 09:00:00;2021-10-12;VR06;Noord- en Oost-Gelderland;1629;164
2;2022-03-15 09:00:00;2021-10-13;VR06;Noord- en Oost-Gelderland;1759;201
2;2022-03-15 09:00:00;2021-10-14;VR06;Noord- en Oost-Gelderland;1678;181
2;2022-03-15 09:00:00;2021-10-15;VR06;Noord- en Oost-Gelderland;1259;168
2;2022-03-15 09:00:00;2021-10-16;VR06;Noord- en Oost-Gelderland;1073;176
2;2022-03-15 09:00:00;2021-10-17;VR06;Noord- en Oost-Gelderland;1122;156
2;2022-03-15 09:00:00;2021-10-18;VR06;Noord- en Oost-Gelderland;1870;235
2;2022-03-15 09:00:00;2021-10-19;VR06;Noord- en Oost-Gelderland;1738;246
2;2022-03-15 09:00:00;2021-10-20;VR06;Noord- en Oost-Gelderland;1790;261
2;2022-03-15 09:00:00;2021-10-21;VR06;Noord- en Oost-Gelderland;1675;262
2;2022-03-15 09:00:00;2021-10-22;VR06;Noord- en Oost-Gelderland;1680;307
2;2022-03-15 09:00:00;2021-10-23;VR06;Noord- en Oost-Gelderland;1491;292
2;2022-03-15 09:00:00;2021-10-24;VR06;Noord- en Oost-Gelderland;1574;242
2;2022-03-15 09:00:00;2021-10-25;VR06;Noord- en Oost-Gelderland;2546;372
2;2022-03-15 09:00:00;2021-10-26;VR06;Noord- en Oost-Gelderland;2808;430
2;2022-03-15 09:00:00;2021-10-27;VR06;Noord- en Oost-Gelderland;2537;362
2;2022-03-15 09:00:00;2021-10-28;VR06;Noord- en Oost-Gelderland;2466;397
2;2022-03-15 09:00:00;2021-10-29;VR06;Noord- en Oost-Gelderland;2312;426
2;2022-03-15 09:00:00;2021-10-30;VR06;Noord- en Oost-Gelderland;1994;378
2;2022-03-15 09:00:00;2021-10-31;VR06;Noord- en Oost-Gelderland;1969;324
2;2022-03-15 09:00:00;2021-11-01;VR06;Noord- en Oost-Gelderland;3015;501
2;2022-03-15 09:00:00;2021-11-02;VR06;Noord- en Oost-Gelderland;3520;565
2;2022-03-15 09:00:00;2021-11-03;VR06;Noord- en Oost-Gelderland;3464;530
2;2022-03-15 09:00:00;2021-11-04;VR06;Noord- en Oost-Gelderland;3495;588
2;2022-03-15 09:00:00;2021-11-05;VR06;Noord- en Oost-Gelderland;3546;633
2;2022-03-15 09:00:00;2021-11-06;VR06;Noord- en Oost-Gelderland;3627;658
2;2022-03-15 09:00:00;2021-11-07;VR06;Noord- en Oost-Gelderland;3419;563
2;2022-03-15 09:00:00;2021-11-08;VR06;Noord- en Oost-Gelderland;4263;783
2;2022-03-15 09:00:00;2021-11-09;VR06;Noord- en Oost-Gelderland;4470;769
2;2022-03-15 09:00:00;2021-11-10;VR06;Noord- en Oost-Gelderland;4588;823
2;2022-03-15 09:00:00;2021-11-11;VR06;Noord- en Oost-Gelderland;4464;940
2;2022-03-15 09:00:00;2021-11-12;VR06;Noord- en Oost-Gelderland;4452;924
2;2022-03-15 09:00:00;2021-11-13;VR06;Noord- en Oost-Gelderland;4199;935
2;2022-03-15 09:00:00;2021-11-14;VR06;Noord- en Oost-Gelderland;4254;898
2;2022-03-15 09:00:00;2021-11-15;VR06;Noord- en Oost-Gelderland;4483;899
2;2022-03-15 09:00:00;2021-11-16;VR06;Noord- en Oost-Gelderland;4700;987
2;2022-03-15 09:00:00;2021-11-17;VR06;Noord- en Oost-Gelderland;4857;1049
2;2022-03-15 09:00:00;2021-11-18;VR06;Noord- en Oost-Gelderland;4540;1020
2;2022-03-15 09:00:00;2021-11-19;VR06;Noord- en Oost-Gelderland;4631;996
2;2022-03-15 09:00:00;2021-11-20;VR06;Noord- en Oost-Gelderland;4161;920
2;2022-03-15 09:00:00;2021-11-21;VR06;Noord- en Oost-Gelderland;4353;971
2;2022-03-15 09:00:00;2021-11-22;VR06;Noord- en Oost-Gelderland;3952;887
2;2022-03-15 09:00:00;2021-11-23;VR06;Noord- en Oost-Gelderland;4362;767
2;2022-03-15 09:00:00;2021-11-24;VR06;Noord- en Oost-Gelderland;4463;851
2;2022-03-15 09:00:00;2021-11-25;VR06;Noord- en Oost-Gelderland;4668;940
2;2022-03-15 09:00:00;2021-11-26;VR06;Noord- en Oost-Gelderland;4344;916
2;2022-03-15 09:00:00;2021-11-27;VR06;Noord- en Oost-Gelderland;4761;1076
2;2022-03-15 09:00:00;2021-11-28;VR06;Noord- en Oost-Gelderland;4712;855
2;2022-03-15 09:00:00;2021-11-29;VR06;Noord- en Oost-Gelderland;4818;735
2;2022-03-15 09:00:00;2021-11-30;VR06;Noord- en Oost-Gelderland;4958;841
2;2022-03-15 09:00:00;2021-12-01;VR06;Noord- en Oost-Gelderland;4717;762
2;2022-03-15 09:00:00;2021-12-02;VR06;Noord- en Oost-Gelderland;4582;892
